Fixtures,,,,,,,,NIF,Collide,,On
ID,NIF #,Textual Name,X,Y,Z,A,Scale,Collide,Radius,Animate,Ground,Flip,Cave,Unique ID,3D Angle,3D Axis X,3D Axis Y,3D Axis Z,Variation,Primary Tint,Secondary Tint,FarDraw,Interior,Keep Status,Mount,Too Steep
5565,642,em_rock_02 (Instance 197),53209.16,54051.92,6989.31,63,100,2048,0,0,0,0,0,8726,1.100000,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
5566,641,em_rock_01 (Instance 269),53315.48,54047.36,7012.51,111,108,2048,0,0,0,0,0,8727,1.932874,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
5567,641,em_rock_01 (Instance 270),52834.72,53779.48,6981.00,201,101,2048,0,0,0,0,0,8728,2.766767,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
5568,641,em_rock_01 (Instance 271),54093.09,54476.77,6982.40,116,94,2048,0,0,0,0,0,8729,2.017246,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
5569,663,em_shrub02_var00 (Instance 2448),53061.50,52234.28,7016.00,29,84,2048,0,0,1,0,0,8747,0.501052,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5570,663,em_shrub02_var00 (Instance 2449),53174.74,52374.41,7016.00,2,99,2048,0,0,1,0,0,8748,0.026458,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5571,663,em_shrub02_var00 (Instance 2450),52825.78,52116.23,7016.00,259,106,2048,0,0,1,0,0,8749,1.755119,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5572,663,em_shrub02_var00 (Instance 2451),53378.82,52858.57,7016.00,355,99,2048,0,0,1,0,0,8750,0.090123,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5573,663,em_shrub02_var00 (Instance 2452),52528.45,51619.78,7016.00,126,76,2048,0,0,1,0,0,8751,2.195577,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5574,663,em_shrub02_var00 (Instance 2453),51753.00,53060.36,7007.46,105,57,2048,0,0,1,0,0,8752,1.828753,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5575,663,em_shrub02_var00 (Instance 2454),51946.46,53344.83,7005.31,181,101,2048,0,0,1,0,0,8753,3.121746,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5576,663,em_shrub02_var00 (Instance 2455),52195.41,53240.55,7018.64,110,97,2048,0,0,1,0,0,8754,1.918109,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5577,663,em_shrub02_var00 (Instance 2456),52014.04,53208.58,7020.93,300,103,2048,0,0,1,0,0,8755,1.053302,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5578,663,em_shrub02_var00 (Instance 2457),51151.72,53255.23,7013.13,235,69,2048,0,0,1,0,0,8756,2.173142,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5579,663,em_shrub02_var00 (Instance 2458),51241.68,53095.17,7008.00,207,52,2048,0,0,1,0,0,8757,2.669400,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5580,683,em_tree04_var00 (Instance 234),51124.32,52503.30,6989.00,99,113,2048,0,0,0,0,0,8759,1.735368,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
5581,663,em_shrub02_var00 (Instance 2460),51088.16,52608.76,7013.98,102,86,2048,0,0,1,0,0,8760,1.787142,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5582,663,em_shrub02_var00 (Instance 2461),51113.11,52411.70,7005.72,42,86,2048,0,0,1,0,0,8761,0.725594,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5583,663,em_shrub02_var00 (Instance 2462),50952.13,52563.13,7020.59,194,69,2048,0,0,1,0,0,8762,2.904681,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5584,663,em_shrub02_var00 (Instance 2464),54184.13,54187.42,7018.03,286,106,2048,0,0,1,0,0,8764,1.289350,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5585,663,em_shrub02_var00 (Instance 2465),54418.95,54745.85,6986.37,28,57,2048,0,0,1,0,0,8765,0.494915,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5586,663,em_shrub02_var00 (Instance 2466),54323.73,54972.95,6976.00,240,83,2048,0,0,1,0,0,8766,2.086661,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5587,663,em_shrub02_var00 (Instance 2467),54204.52,54722.16,6967.73,124,61,2048,0,0,1,0,0,8767,2.168731,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5588,663,em_shrub02_var00 (Instance 2468),53995.37,54313.36,6989.42,247,79,2048,0,0,1,0,0,8768,1.963555,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5589,663,em_shrub02_var00 (Instance 2469),53269.25,53935.49,7012.72,186,55,2048,0,0,1,0,0,8769,3.040635,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5590,663,em_shrub02_var00 (Instance 2470),53479.07,55272.77,7016.00,33,87,2048,0,0,1,0,0,8770,0.577753,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5591,663,em_shrub02_var00 (Instance 2472),53084.91,61759.90,7064.00,44,57,2048,0,0,1,0,0,8772,0.762987,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5592,663,em_shrub02_var00 (Instance 2473),52556.52,61818.07,7064.00,167,104,2048,0,0,1,0,0,8773,2.907174,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5593,663,em_shrub02_var00 (Instance 2474),53154.66,61492.00,7064.00,10,90,2048,0,0,1,0,0,8774,0.180440,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5594,663,em_shrub02_var00 (Instance 2475),52886.09,61748.71,7064.00,88,107,2048,0,0,1,0,0,8775,1.535370,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5595,663,em_shrub02_var00 (Instance 2476),52380.13,61387.29,7064.00,317,105,2048,0,0,1,0,0,8776,0.743236,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5596,663,em_shrub02_var00 (Instance 2477),53903.26,62710.38,7064.00,273,105,2048,0,0,1,0,0,8777,1.523673,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5597,663,em_shrub02_var00 (Instance 2478),55320.45,62873.08,7064.00,252,53,2048,0,0,1,0,0,8778,1.890306,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5598,663,em_shrub02_var00 (Instance 2479),55465.55,62762.84,7071.74,205,89,2048,0,0,1,0,0,8779,2.705641,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5599,643,em_rock_03 (Instance 258),56538.65,55547.79,7524.38,0,100,2048,0,0,0,0,0,8780,0.000000,1.000000,0.000000,0.000000,,0,0,0,0,0,0,0
5600,641,em_rock_01 (Instance 272),56507.47,55661.89,7492.53,89,106,2048,0,0,0,0,0,8781,1.554545,0.000000,0.000000,-1.000000,,0,0,0,0,0,0,0
5601,641,em_rock_01 (Instance 273),57262.77,56344.90,7536.96,203,82,2048,0,0,0,0,0,8782,2.747635,0.000000,0.000000,1.000000,,0,0,0,0,0,0,0
5602,663,em_shrub02_var00 (Instance 2480),56395.39,56669.06,7438.48,90,63,2048,0,0,1,0,0,8783,1.571420,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5603,663,em_shrub02_var00 (Instance 2481),56290.77,57063.71,7521.31,198,85,2048,0,0,1,0,0,8784,2.834692,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5604,663,em_shrub02_var00 (Instance 2482),56746.43,55828.08,7493.30,289,108,2048,0,0,1,0,0,8785,1.232591,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5605,663,em_shrub02_var00 (Instance 2483),56422.24,55333.38,7574.66,350,66,2048,0,0,1,0,0,8786,0.181590,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5606,663,em_shrub02_var00 (Instance 2484),56163.39,55047.98,7613.27,318,76,2048,0,0,1,0,0,8787,0.725212,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5607,663,em_shrub02_var00 (Instance 2485),55803.59,54966.42,7544.65,61,74,2048,0,0,1,0,0,8788,1.065957,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5608,663,em_shrub02_var00 (Instance 2486),57339.88,56382.48,7551.30,338,71,2048,0,0,1,0,0,8789,0.380631,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5609,663,em_shrub02_var00 (Instance 2487),57332.75,57212.96,7644.43,289,53,2048,0,0,1,0,0,8790,1.230865,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5610,663,em_shrub02_var00 (Instance 2488),58044.94,58512.40,7549.95,214,62,2048,0,0,1,0,0,8791,2.550129,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5611,663,em_shrub02_var00 (Instance 2489),57840.74,58772.61,7546.58,285,84,2048,0,0,1,0,0,8792,1.306225,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5612,663,em_shrub02_var00 (Instance 2490),58036.20,58771.55,7552.97,169,80,2048,0,0,1,0,0,8793,2.958181,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5613,663,em_shrub02_var00 (Instance 2491),57112.89,59442.52,7363.37,145,51,2048,0,0,1,0,0,8794,2.522133,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5614,663,em_shrub02_var00 (Instance 2492),56805.60,59109.76,7502.58,246,91,2048,0,0,1,0,0,8795,1.982731,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5615,663,em_shrub02_var00 (Instance 2493),52728.66,62171.32,6849.42,37,100,2048,0,0,1,0,0,8796,0.645825,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5616,663,em_shrub02_var00 (Instance 2494),52795.21,62632.89,6726.27,98,96,2048,0,0,1,0,0,8797,1.718878,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5617,663,em_shrub02_var00 (Instance 2495),53221.12,62728.73,6789.73,228,64,2048,0,0,1,0,0,8798,2.306794,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5618,663,em_shrub02_var00 (Instance 2496),52208.46,62743.19,6457.22,202,59,2048,0,0,1,0,0,8799,2.758757,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5619,663,em_shrub02_var00 (Instance 2497),52757.04,63198.35,6464.41,129,101,2048,0,0,1,0,0,8800,2.255020,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5620,663,em_shrub02_var00 (Instance 2498),51641.67,62127.86,6762.02,85,80,2048,0,0,1,0,0,8801,1.482063,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5621,663,em_shrub02_var00 (Instance 2499),50953.68,62182.59,6740.39,67,82,2048,0,0,1,0,0,8802,1.167970,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5622,663,em_shrub02_var00 (Instance 2500),50390.58,62004.59,6746.82,165,104,2048,0,0,1,0,0,8803,2.876493,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5623,663,em_shrub02_var00 (Instance 2501),51684.96,61835.79,6811.15,298,80,2048,0,0,1,0,0,8804,1.090502,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5624,663,em_shrub02_var00 (Instance 2502),50266.90,60613.35,6810.69,162,107,2048,0,0,1,0,0,8805,2.822994,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5625,663,em_shrub02_var00 (Instance 2503),48722.69,55810.63,7010.34,198,66,2048,0,0,1,0,0,8806,2.820502,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5626,663,em_shrub02_var00 (Instance 2514),49079.31,54568.26,7050.17,103,95,2048,0,0,1,0,0,8817,1.797305,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5627,663,em_shrub02_var00 (Instance 2515),48320.66,55862.47,7015.83,137,109,2048,0,0,1,0,0,8818,2.390207,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5628,663,em_shrub02_var00 (Instance 2516),47606.14,55648.60,7024.00,91,74,2048,0,0,1,0,0,8819,1.593663,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5629,663,em_shrub02_var00 (Instance 2517),48916.22,56034.66,7018.53,344,77,2048,0,0,1,0,0,8820,0.277275,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5630,663,em_shrub02_var00 (Instance 2518),47538.36,56620.42,7000.00,61,104,2048,0,0,1,0,0,8821,1.068834,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5631,663,em_shrub02_var00 (Instance 2519),47014.32,57671.23,7024.00,26,83,2048,0,0,1,0,0,8822,0.458482,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5632,663,em_shrub02_var00 (Instance 2520),46990.81,57360.56,7024.00,213,56,2048,0,0,1,0,0,8823,2.564127,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5633,663,em_shrub02_var00 (Instance 2521),54669.49,53282.07,7549.43,324,104,2048,0,0,1,0,0,8824,0.631444,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5634,663,em_shrub02_var00 (Instance 2522),55372.85,54268.00,7544.00,345,104,2048,0,0,1,0,0,8825,0.260018,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5635,663,em_shrub02_var00 (Instance 2523),54853.14,53983.41,7544.00,329,105,2048,0,0,1,0,0,8826,0.543238,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5636,663,em_shrub02_var00 (Instance 2524),53888.55,51983.06,7574.19,138,96,2048,0,0,1,0,0,8827,2.409190,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5637,663,em_shrub02_var00 (Instance 2525),53765.27,51579.18,7594.58,176,93,2048,0,0,1,0,0,8828,3.076876,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5638,662,em_shrub01_var00 (Instance 205),54186.41,52671.01,7592.27,241,64,2048,0,0,1,0,0,8829,2.078608,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5639,662,em_shrub01_var00 (Instance 206),53827.43,51744.44,7590.09,62,97,2048,0,0,1,0,0,8830,1.078229,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5640,663,em_shrub02_var00 (Instance 2526),54673.60,8424.36,5084.29,24,82,2048,0,0,1,0,0,8831,0.413995,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5641,663,em_shrub02_var00 (Instance 2527),55100.10,8455.23,5112.90,32,66,2048,0,0,1,0,0,8832,0.565672,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5642,663,em_shrub02_var00 (Instance 2528),55197.88,8240.50,5079.86,341,74,2048,0,0,1,0,0,8833,0.334993,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5643,663,em_shrub02_var00 (Instance 2529),54713.96,7945.52,5034.38,39,47,2048,0,0,1,0,0,8834,0.687819,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5644,641,em_rock_01 (Instance 274),54841.98,8175.63,5059.91,199,103,2048,0,0,0,0,0,8835,2.804013,0.012805,0.074924,0.997107,,0,0,0,0,0,0,0
5645,663,em_shrub02_var00 (Instance 2530),55469.54,9011.12,5200.70,136,95,2048,0,0,1,0,0,8836,2.382153,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5646,663,em_shrub02_var00 (Instance 2531),53222.98,8311.36,5030.92,235,65,2048,0,0,1,0,0,8837,2.180429,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5647,663,em_shrub02_var00 (Instance 2532),52444.48,10222.21,5291.56,239,73,2048,0,0,1,0,0,8838,2.115616,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5648,663,em_shrub02_var00 (Instance 2533),51399.22,8207.12,5000.00,337,75,2048,0,0,1,0,0,8839,0.393670,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5649,663,em_shrub02_var00 (Instance 2534),51377.12,8000.58,5017.79,13,84,2048,0,0,1,0,0,8840,0.227803,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5650,663,em_shrub02_var00 (Instance 2535),51642.20,7730.83,5042.37,63,90,2048,0,0,1,0,0,8841,1.092803,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5651,663,em_shrub02_var00 (Instance 2536),52172.10,8266.42,4984.00,256,95,2048,0,0,1,0,0,8842,1.810920,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5652,663,em_shrub02_var00 (Instance 2537),51649.54,8967.15,5049.09,161,60,2048,0,0,1,0,0,8843,2.806503,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5653,663,em_shrub02_var00 (Instance 2538),51141.27,9254.82,5037.51,267,77,2048,0,0,1,0,0,8844,1.625878,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5654,663,em_shrub02_var00 (Instance 2539),52147.42,9876.25,5216.96,280,70,2048,0,0,1,0,0,8845,1.399609,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5655,663,em_shrub02_var00 (Instance 2541),52884.52,6863.77,5127.52,122,63,2048,0,0,1,0,0,8847,2.125970,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5656,663,em_shrub02_var00 (Instance 2545),53208.02,7091.74,5000.06,187,108,2048,0,0,1,0,0,8851,3.017817,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5657,663,em_shrub02_var00 (Instance 2546),53310.38,7134.70,4972.37,239,56,2048,0,0,1,0,0,8852,2.110822,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5658,663,em_shrub02_var00 (Instance 2544),52765.85,7002.15,5091.47,208,79,2048,0,0,1,0,0,8853,2.656552,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5659,663,em_shrub02_var00 (Instance 2545),52734.79,7638.50,4976.15,194,51,2048,0,0,1,0,0,8854,2.903531,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5660,663,em_shrub02_var00 (Instance 2546),53194.25,8079.24,4985.90,11,85,2048,0,0,1,0,0,8855,0.192903,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5661,663,em_shrub02_var00 (Instance 2547),51922.72,7559.33,5044.74,11,80,2048,0,0,1,0,0,8856,0.195780,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5662,663,em_shrub02_var00 (Instance 2548),52357.04,7679.30,4992.09,129,91,2048,0,0,1,0,0,8857,2.256171,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5663,663,em_shrub02_var00 (Instance 2549),52819.26,8268.46,4977.56,253,71,2048,0,0,1,0,0,8858,1.871706,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5664,663,em_shrub02_var00 (Instance 2550),52924.26,7309.90,4982.73,276,94,2048,0,0,1,0,0,8859,1.467681,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5665,663,em_shrub02_var00 (Instance 2551),52330.71,9334.40,5156.14,31,64,2048,0,0,1,0,0,8860,0.548223,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5666,663,em_shrub02_var00 (Instance 2552),55735.69,5656.40,5212.95,24,109,2048,0,0,1,0,0,8861,0.419365,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5667,663,em_shrub02_var00 (Instance 2553),56151.35,5192.33,5244.12,146,86,2048,0,0,1,0,0,8862,2.552621,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5668,663,em_shrub02_var00 (Instance 2554),56049.45,5851.50,5137.13,81,97,2048,0,0,1,0,0,8863,1.421468,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5669,663,em_shrub02_var00 (Instance 2555),56270.50,6030.57,5129.80,162,65,2048,0,0,1,0,0,8864,2.834116,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5670,663,em_shrub02_var00 (Instance 2557),57203.30,6142.40,5294.81,264,69,2048,0,0,1,0,0,8866,1.675158,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5671,663,em_shrub02_var00 (Instance 2558),56943.70,5941.63,5299.93,19,78,2048,0,0,1,0,0,8867,0.324254,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5672,663,em_shrub02_var00 (Instance 2559),56936.22,6470.65,5179.37,156,95,2048,0,0,1,0,0,8868,2.714270,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5673,663,em_shrub02_var00 (Instance 2560),56766.64,6693.04,5102.57,55,58,2048,0,0,1,0,0,8869,0.959726,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5674,663,em_shrub02_var00 (Instance 2561),57125.94,6665.31,5147.58,311,93,2048,0,0,1,0,0,8870,0.852344,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5675,663,em_shrub02_var00 (Instance 2562),57172.94,4460.36,5384.16,22,89,2048,0,0,1,0,0,8871,0.388684,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5676,663,em_shrub02_var00 (Instance 2563),57746.67,4368.61,5400.56,62,87,2048,0,0,1,0,0,8872,1.090694,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5677,663,em_shrub02_var00 (Instance 2564),57573.90,4230.83,5353.71,212,74,2048,0,0,1,0,0,8873,2.591165,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5678,663,em_shrub02_var00 (Instance 2565),57192.56,4710.92,5432.94,161,66,2048,0,0,1,0,0,8874,2.815708,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5679,663,em_shrub02_var00 (Instance 2566),56299.50,5030.55,5260.42,289,57,2048,0,0,1,0,0,8875,1.239494,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5680,663,em_shrub02_var00 (Instance 2567),56753.04,8962.72,5302.81,333,52,2048,0,0,1,0,0,8876,0.467303,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5681,663,em_shrub02_var00 (Instance 2568),56888.25,9645.27,5412.69,132,60,2048,0,0,1,0,0,8877,2.311396,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5682,663,em_shrub02_var00 (Instance 2569),56655.05,9691.82,5383.24,262,60,2048,0,0,1,0,0,8878,1.710249,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5683,663,em_shrub02_var00 (Instance 2570),56374.90,9588.67,5333.45,270,91,2048,0,0,1,0,0,8879,1.570461,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5684,663,em_shrub02_var00 (Instance 2571),58080.51,11454.85,5699.94,32,83,2048,0,0,1,0,0,8880,0.555701,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5685,663,em_shrub02_var00 (Instance 2572),57975.39,10554.69,5654.26,46,96,2048,0,0,1,0,0,8881,0.808815,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5686,663,em_shrub02_var00 (Instance 2573),57701.08,10640.40,5648.74,198,80,2048,0,0,1,0,0,8882,2.829322,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5687,663,em_shrub02_var00 (Instance 2574),57059.17,10713.35,5588.40,22,78,2048,0,0,1,0,0,8883,0.386383,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5688,663,em_shrub02_var00 (Instance 2575),56799.92,10966.42,5562.78,359,52,2048,0,0,1,0,0,8884,0.013620,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5689,663,em_shrub02_var00 (Instance 2576),56679.23,10741.55,5516.90,344,102,2048,0,0,1,0,0,8885,0.279768,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5690,663,em_shrub02_var00 (Instance 2577),56480.99,12179.64,5754.46,164,81,2048,0,0,1,0,0,8886,2.866714,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5691,663,em_shrub02_var00 (Instance 2578),57628.48,12987.90,5860.19,204,104,2048,0,0,1,0,0,8887,2.725967,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5692,663,em_shrub02_var00 (Instance 2579),57390.74,13294.81,5957.25,191,63,2048,0,0,1,0,0,8888,2.951086,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5693,663,em_shrub02_var00 (Instance 2580),56461.20,12710.62,5771.17,132,80,2048,0,0,1,0,0,8889,2.307944,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5694,663,em_shrub02_var00 (Instance 2581),56698.54,12282.59,5744.01,96,87,2048,0,0,1,0,0,8890,1.667488,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5695,663,em_shrub02_var00 (Instance 2582),58083.44,11714.11,5715.57,82,95,2048,0,0,1,0,0,8891,1.439301,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5696,663,em_shrub02_var00 (Instance 2583),57849.85,11476.04,5704.00,116,56,2048,0,0,1,0,0,8892,2.018780,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5697,663,em_shrub02_var00 (Instance 2584),58936.13,11177.39,5735.02,239,54,2048,0,0,1,0,0,8893,2.112164,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5698,663,em_shrub02_var00 (Instance 2585),59031.07,11662.91,5765.12,56,65,2048,0,0,1,0,0,8894,0.975258,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5699,663,em_shrub02_var00 (Instance 2586),58679.88,11545.88,5747.23,57,94,2048,0,0,1,0,0,8895,0.997501,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5700,663,em_shrub02_var00 (Instance 2587),59096.15,12406.85,5869.71,65,90,2048,0,0,1,0,0,8896,1.142850,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5701,663,em_shrub02_var00 (Instance 2588),58607.20,12691.59,5866.10,168,105,2048,0,0,1,0,0,8897,2.927116,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5702,663,em_shrub02_var00 (Instance 2589),59473.69,12932.79,6068.01,54,58,2048,0,0,1,0,0,8898,0.947837,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5703,663,em_shrub02_var00 (Instance 2590),59568.92,13239.42,6172.78,32,68,2048,0,0,1,0,0,8899,0.550908,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5704,663,em_shrub02_var00 (Instance 2591),59365.02,13149.47,6131.36,37,78,2048,0,0,1,0,0,8900,0.650427,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5705,663,em_shrub02_var00 (Instance 2592),59227.68,13840.33,6375.54,353,59,2048,0,0,1,0,0,8901,0.126748,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5706,663,em_shrub02_var00 (Instance 2593),60484.53,14042.41,6459.30,194,62,2048,0,0,1,0,0,8902,2.900846,0.000000,0.000000,1.000000,Name1,0,0,0,0,0,0,0
5707,663,em_shrub02_var00 (Instance 2594),60284.43,13930.41,6445.30,112,68,2048,0,0,1,0,0,8903,1.961062,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
5708,663,em_shrub02_var00 (Instance 2595),60323.70,12891.46,6251.33,117,57,2048,0,0,1,0,0,8904,2.047543,0.000000,0.000000,-1.000000,Name1,0,0,0,0,0,0,0
